word,meaning,pronunciation,syllables,partOfSpeech,example
spill,"엎지르다",/spɪl/,sp-ill,verb,"'spill'은 실수로 액체를 용기 밖으로 '쏟다' 또는 '엎지르다'라는 의미의 동사입니다."
spite,"악의, 앙심",/spaɪt/,sp-it-e,noun,"'spite'는 다른 사람을 일부러 괴롭히거나 화나게 하려는 나쁜 마음, 즉 '악의'나 '앙심'을 의미합니다. 'in spite of'는 '~에도 불구하고'라는 뜻의 중요한 숙어입니다."
spokesperson,"대변인",,sp-ok-esp-ers-on,noun,"'spokesperson'은 특정 단체나 기관의 공식적인 입장을 대신하여 발표하는 사람, 즉 '대변인'을 성별에 관계없이 부르는 중립적인 단어입니다."
spouse,"배우자",/spaʊs/,sp-ous-e,noun,"'spouse'는 남편이나 아내, 즉 '배우자'를 의미하는 격식 있는 단어입니다."
spray,"스프레이, 분무기; 뿌리다",/spɹeɪ/,spr-ay,noun,"'spray'는 액체를 안개처럼 작은 입자로 뿌리는 장치인 '분무기'를 의미하는 명사와, 액체를 '뿌리다'라는 의미의 동사로 쓰입니다."
spreadsheet,"스프레드시트",,spr-eadsh-eet,noun,"'spreadsheet'는 행과 열로 이루어진 표에 데이터를 입력하고 계산, 분석, 정렬 등의 작업을 할 수 있는 컴퓨터 프로그램, 즉 '스프레드시트'를 의미합니다."
stack,"더미; 쌓다",/stæk/,st-ack,noun,"'stack'은 차곡차곡 쌓아 올린 '더미'를 의미하는 명사와, 물건을 '쌓아 올리다'라는 의미의 동사로 쓰입니다."
stadium,"경기장",/ˈsteɪ.di.əm/,st-ad-ium,noun,"'stadium'은 축구나 야구 같은 스포츠 경기를 하거나 관람할 수 있도록 좌석이 마련된 대규모 '경기장'을 의미합니다."
staple,"주요한; 스테이플러 심",/ˈsteɪ.pəl/,st-apl-e,adjective,"'staple'은 어떤 지역의 '주된' 생산물이나 식단의 '주요한' 부분을 나타내는 형용사와, 서류를 철하는 데 쓰는 '스테이플러 심'을 의미하는 명사로 쓰입니다."
stapler,"스테이플러, 호치키스",/ˈsteɪplə/,st-apl-er,noun,"'stapler'는 종이를 철하기 위해 스테이플러 심을 박는 사무용품, 즉 '스테이플러'를 의미합니다."
stationery,"문구류",/ˈsteɪʃ(ə)n(ə)ɹi/,st-at-ion-er-y,noun,"'stationery'는 펜, 연필, 종이, 봉투 등 글씨를 쓰거나 사무를 보는 데 필요한 물품들을 총칭하는 '문구류'를 의미하는 셀 수 없는 명사입니다."
statistics,"통계(학)",/stəˈtɪstɪks/,st-at-ist-ics,noun,"'statistics'는 데이터를 수집, 분석, 해석하는 학문인 '통계학' 또는 그 '통계 자료'를 의미하며, 항상 복수형으로 씁니다."
statue,"조각상",/ˈstæt.juː/,st-at-ue,noun,"'statue'는 돌, 청동 등으로 사람이나 동물의 모습을 실물 크기나 그보다 크게 만든 '조각상'을 의미합니다."
steadily,"꾸준히, 안정적으로",/ˈstɛdɪli/,st-ead-il-y,adverb,"'steadily'는 흔들림 없이 '안정적으로' 또는 변화 없이 '꾸준하게'라는 의미의 부사입니다."
steak,"스테이크",/steɪk/,st-eak,noun,"'steak'은 두껍게 썬 소고기나 돼지고기, 생선 등을 굽거나 튀긴 요리, 즉 '스테이크'를 의미합니다."
steer,"(차·배 등을) 조종하다",/stɪə(ɹ)/,st-eer,verb,"'steer'는 자동차의 핸들이나 배의 키를 움직여 방향을 '조종하다'라는 의미의 동사입니다."
stereo,"스테레오 (음향 장치)",/ˈstɛɹi.əʊ/,st-er-eo,noun,"'stereo'는 두 개 이상의 스피커를 사용하여 입체적인 소리를 내는 '음향 장치'를 의미합니다."
sticker,"스티커",/ˈstɪkə(r)/,st-ick-er,noun,"'sticker'는 뒷면에 접착제가 발라져 있어 다른 곳에 붙일 수 있는 그림이나 라벨, 즉 '스티커'를 의미합니다."
stimulus,"자극",/ˈstɪm.jə.ləs/,st-im-ul-us,noun,"'stimulus'는 생물이나 시스템이 반응하게 만드는 외부의 요인, 즉 '자극'을 의미합니다. (복수형: stimuli)"
stockbroker,"증권 중개인",,st-ockbr-ok-er,noun,"'stockbroker'는 고객을 대신하여 주식을 사고파는 일을 전문으로 하는 사람, 즉 '증권 중개인'을 의미합니다."
stockholder,"주주",/ˈstɒkhəʊldə/,st-ockh-old-er,noun,"'stockholder'는 주식회사의 주식을 소유하고 있는 사람, 즉 '주주'를 의미합니다. 'shareholder'와 같은 뜻입니다."
storeroom,"창고",,st-or-er-oom,noun,"'storeroom'은 물건을 보관하기 위해 마련된 방, 즉 '창고'나 '저장실'을 의미합니다."
strategic,"전략적인",/stɹəˈtiː.dʒɪk/,str-at-eg-ic,adjective,"'strategic'은 장기적인 목표를 달성하기 위해 세심하게 계획된, 즉 '전략적인'이라는 의미의 형용사입니다."
streamline,"(시스템·과정 등을) 간소화하다, 능률적으로 만들다",,str-eaml-in-e,verb,"'streamline'은 불필요한 절차를 없애거나 구조를 단순하게 만들어 더 효율적으로 만드는 것, 즉 '간소화하다'라는 의미의 동사입니다."
strictly,"엄격하게",/ˈstɹɪktli/,str-ictl-y,adverb,"'strictly'는 규칙이나 원칙을 예외 없이 그대로 따르는, 즉 '엄격하게' 또는 '엄밀히'라는 의미의 부사입니다."
stripe,"줄무늬",/st(ʃ)ɹʌɪp/,str-ip-e,noun,"'stripe'는 옷감이나 표면에 있는 다른 색깔의 긴 선, 즉 '줄무늬'를 의미합니다."
submission,"제출; 항복",/səbˈmɪʃən/,s-ubm-iss-ion,noun,"'submission'은 과제물, 서류, 작품 등을 심사받기 위해 내는 '제출'이라는 의미와, 상대방의 뜻에 따르는 '굴복'이나 '항복'이라는 두 가지 주요 의미를 가집니다."
subscribe,"구독하다",/səbˈskɹaɪb/,s-ubscr-ib-e,verb,"'subscribe'는 신문, 잡지, 온라인 서비스 등을 정기적으로 받아보거나 이용하기 위해 요금을 내고 신청하는 것, 즉 '구독하다'라는 의미입니다."
subscriber,"구독자",/səbˈskɹaɪbəɹ/,s-ubscr-ib-er,noun,"'subscriber'는 정기 간행물이나 서비스를 구독하는 사람, 즉 '구독자'를 의미합니다."
subscription,"구독(료)",,s-ubscr-ipt-ion,noun,"'subscription'은 정기 구독 행위 또는 그에 대한 '요금'을 의미합니다."
subsidize,"보조금을 주다",/ˈsʌbsɪdaɪz/,s-ubs-id-iz-e,verb,"'subsidize'는 정부나 기관이 특정 산업이나 활동을 지원하기 위해 돈을 지급하는 것, 즉 '보조금을 주다'라는 의미의 동사입니다."
substantially,"상당히, 많이",,s-ubst-ant-iall-y,adverb,"'substantially'는 양이나 정도, 중요성이 '상당히' 또는 '크게'라는 의미를 나타내는 부사입니다."
subtract,"(숫자·양을) 빼다",/səbˈtɹækt/,s-ubtr-act,verb,"'subtract'는 한 숫자나 양에서 다른 숫자나 양을 '빼다', '감하다'라는 의미의 수학 용어입니다."
suburb,"교외, 도시 근교 주택가",/ˈsʌbɜːb/,s-ub-urb,noun,"'suburb'는 대도시 주변에 위치한 주거 지역, 즉 '교외'를 의미하며, 보통 복수형 'suburbs'로 쓰입니다."
subway,"지하철",/ˈsʌbˌweɪ/,s-ubw-ay,noun,"'subway'는 도시의 지하 공간을 달리는 대중교통 수단, 즉 '지하철'을 의미합니다. 주로 북미에서 사용되며, 영국에서는 'underground' 또는 'tube'라고 합니다."
sue,"고소하다, 소송을 제기하다",/suː/,s-ue,verb,"'sue'는 법적인 수단을 통해 다른 사람에게 손해 배상이나 특정 행위를 요구하는 것, 즉 '소송을 제기하다' 또는 '고소하다'라는 의미의 동사입니다."
suitcase,"여행 가방",/ˈsutkeɪs/,s-uitc-as-e,noun,"'suitcase'는 여행할 때 옷과 소지품을 넣어 다니는 사각형 모양의 가방, 즉 '여행 가방'을 의미합니다."
suite,"스위트룸; (가구) 세트",/swiːt/,s-uit-e,noun,"'suite'는 호텔에서 침실과 거실 등이 연결된 고급 객실인 '스위트룸'을 의미하며, 함께 사용하도록 디자인된 '가구 한 세트'를 뜻하기도 합니다."
sunny,"화창한, 맑은",/ˈsʌni/,s-unn-y,adjective,"'sunny'는 햇빛이 밝게 비치는 '화창한' 날씨를 묘사하는 형용사입니다."
sunscreen,"자외선 차단제",,s-unscr-een,noun,"'sunscreen'은 햇볕으로부터 피부를 보호하기 위해 바르는 크림이나 로션, 즉 '자외선 차단제'를 의미합니다."
sunshine,"햇빛, 햇살",/ˈsʌnʃaɪn/,s-unsh-in-e,noun,"'sunshine'은 태양이 내리쬐는 빛, 즉 '햇빛'이나 '햇살'을 의미합니다."
superb,"최고의, 매우 훌륭한",/sjuːˈpɜːb/,s-up-erb,adjective,"'superb'는 품질이나 수준이 더할 나위 없이 '매우 훌륭한' 또는 '최고의' 상태임을 나타내는 형용사입니다."
superior,"우수한, 상급의",/suːˈpɪəɹi.ə(ɹ)/,s-up-er-ior,adjective,"'superior'는 다른 것보다 품질이나 수준이 더 높은 '우수한' 상태나, 지위가 더 높은 '상급의' 위치를 나타내는 형용사입니다. 'be superior to'는 '~보다 우수하다'는 의미입니다."
supermarket,"슈퍼마켓",/ˌsuːpəˈmɑːkɪt/,s-up-erm-ark-et,noun,"'supermarket'은 다양한 식료품과 생활용품을 한곳에서 판매하는 대형 소매점, 즉 '슈퍼마켓'을 의미합니다."
supervise,"감독하다, 관리하다",,s-up-erv-is-e,verb,"'supervise'는 직원이나 작업이 올바르게 진행되도록 지켜보고 지시하는 것, 즉 '감독하다' 또는 '관리하다'라는 의미의 동사입니다."
supervisor,"감독관, 관리자",/ˈsuːpɚˌvaɪzɚ/,s-up-erv-is-or,noun,"'supervisor'는 다른 직원들의 업무를 감독하고 책임지는 사람, 즉 '상사'나 '관리자'를 의미합니다."
surf,"파도타기를 하다; (인터넷을) 서핑하다",/sɜːf/,s-urf,noun,"'surf'는 서프보드를 타고 '파도를 타다'라는 의미와, 특별한 목적 없이 인터넷의 여러 사이트를 둘러보는 '인터넷 서핑을 하다'는 두 가지 주요 의미를 가집니다."
suspicious,"의심스러운, 수상한",/səˈspɪ.ʃəs/,s-usp-ic-ious,adjective,"'suspicious'는 어떤 사람이나 상황이 정직하지 않거나 불법적인 것 같아 '의심스러운' 또는 '수상한' 느낌을 줄 때 사용하는 형용사입니다."
sweater,"스웨터",/ˈswetə/,sw-eat-er,noun,"'sweater'는 주로 털실로 짜서 만든, 소매가 긴 상의인 '스웨터'를 의미합니다."
tablecloth,"식탁보",,t-abl-ecl-oth,noun,"'tablecloth'는 식탁을 덮는 천, 즉 '식탁보'를 의미합니다."
tablet,"알약; 태블릿 (컴퓨터)",/ˈtæblət/,t-abl-et,noun,"'tablet'은 둥글고 납작한 모양의 '알약'이라는 의미와, 터치스크린 방식의 휴대용 컴퓨터인 '태블릿 PC'라는 두 가지 주요 의미를 가집니다."
tactic,"전술, 전략",/ˈtæktɪk/,t-act-ic,noun,"'tactic'은 특정 목표를 달성하기 위한 구체적인 방법이나 계획, 즉 '전술'이나 '전략'을 의미합니다."
tag,"꼬리표, 태그",/teɪɡ/,t-ag,noun,"'tag'는 상품에 붙어 있는 가격이나 정보를 담은 '꼬리표'를 의미하며, 소셜 미디어에서 다른 사람을 '지목'하거나 콘텐츠를 분류하는 '태그'를 뜻하기도 합니다."
tailor,"재단사; (요구에) 맞추다",/ˈteɪlə/,t-ail-or,noun,"'tailor'는 옷을 만들거나 수선하는 사람, 즉 '재단사'를 의미하는 명사와, 특정 목적이나 필요에 맞게 무언가를 '변경하다', '맞추다'라는 의미의 동사로 쓰입니다."
takeover,"(기업) 인수",,t-ak-eov-er,noun,"'takeover'는 한 회사가 다른 회사의 경영권을 사들이는 것, 즉 '기업 인수'를 의미합니다."
taker,"받는 사람, 가져가는 사람",/ˈteɪkɚ/,t-ak-er,noun,"'taker'는 무언가를 받거나 가져가는 사람을 의미합니다. 'risk-taker'는 '위험을 감수하는 사람'이라는 뜻의 흔한 표현입니다."
tasty,"맛있는",/ˈteɪsti/,t-ast-y,adjective,"'tasty'는 음식이 '맛있다'는 것을 표현하는 비격식적인 형용사입니다. 'delicious'와 유사한 의미입니다."
tech,"기술",/tɛk/,t-ech,noun,"'tech'는 'technology'의 줄임말로, 과학 지식을 실생활에 응용하는 '기술', 특히 정보 기술(IT) 분야를 가리키는 비격식적인 단어입니다."
technician,"기술자",/tekˈnɪʃən/,t-echn-ic-ian,noun,"'technician'은 특정 장비나 시스템에 대한 전문적인 기술을 가지고 설치, 유지, 보수 등의 일을 하는 '기술자'나 '기사'를 의미합니다."
teen,"십대 (13-19세)",/tiːn/,t-een,noun,"'teen'은 'teenager'의 줄임말로, 13세부터 19세까지의 청소년, 즉 '십대'를 의미합니다."
telecommunication,"원거리 통신",,t-el-ec-omm-un-ic-at-ion,noun,"'telecommunication'은 전화, 인터넷, 방송 등 전기 신호를 이용하여 먼 거리에서 정보를 주고받는 '원거리 통신' 기술을 의미하며, 보통 복수형 'telecommunications'로 쓰입니다."
teller,"(은행) 창구 직원",/ˈtɛlə/,t-ell-er,noun,"'teller'는 은행 창구에서 고객의 입출금 업무 등을 처리하는 직원을 의미합니다."
temporarily,"일시적으로, 임시로",/ˈtɛmp(ə)ɹəɹəli/,t-emp-or-ar-il-y,adverb,"'temporarily'는 영구적이 아닌, 짧은 기간 동안만 지속되는, 즉 '일시적으로' 또는 '임시로'라는 의미의 부사입니다."
tempt,"유혹하다",/tɛmpt/,t-empt,verb,"'tempt'는 옳지 않거나 불필요한 일을 하도록 다른 사람을 부추기거나 꾀는 것, 즉 '유혹하다'라는 의미의 동사입니다."
tenant,"세입자, 임차인",/ˈtɛ.nənt/,t-en-ant,noun,"'tenant'는 집주인에게 돈을 내고 집이나 건물을 빌려 쓰는 사람, 즉 '세입자'나 '임차인'을 의미합니다."
terminal,"터미널, 종점; 말기의",/ˈtɚmɪnəl/,t-erm-in-al,noun,"'terminal'은 공항, 버스, 기차 등의 '종점'이나 '터미널'을 의미하는 명사와, 질병이 치료 불가능한 '말기의' 상태임을 나타내는 형용사로 쓰입니다."
terminate,"끝내다, 종료하다",/ˈtɜːmɪneɪt/,t-erm-in-at-e,verb,"'terminate'는 계약, 서비스, 임신 등을 공식적으로 '끝내다' 또는 '종료시키다'라는 의미의 격식 있는 동사입니다."
termination,"종료",/tɚmɪˈneɪʃən/,t-erm-in-at-ion,noun,"'termination'은 계약이나 서비스 등이 끝나는 것, 즉 '종료'를 의미하는 명사입니다."
terrific,"아주 멋진, 훌륭한",/təˈɹɪfɪk/,t-err-if-ic,adjective,"'terrific'은 '굉장히 좋은', '아주 멋진'이라는 긍정적인 의미를 나타내는 비격식적인 형용사입니다. 원래는 '끔찍한'이라는 뜻이었으나, 현대 영어에서는 주로 긍정적인 의미로 쓰입니다."
textbook,"교과서",/ˈtɛkst.bʊk/,t-extb-ook,noun,"'textbook'은 학교나 특정 과정에서 교육을 위해 공식적으로 사용하는 주된 교재, 즉 '교과서'를 의미합니다."
theft,"절도, 도둑질",/θɛft/,th-eft,noun,"'theft'는 다른 사람의 물건을 불법적으로 훔치는 행위, 즉 '절도'나 '도둑질'을 의미하는 명사입니다."
thirsty,"목마른",/ˈθɜː(ɹ)st.i/,th-irst-y,adjective,"'thirsty'는 물을 마시고 싶어 하는 상태, 즉 '목마른'을 의미하는 형용사입니다."
thorough,"철저한, 빈틈없는",/ˈθʌɹə/,th-or-ough,adjective,"'thorough'는 모든 세부 사항에 주의를 기울여 빠뜨리는 부분이 없는, 즉 '철저한' 또는 '완전한' 상태를 묘사하는 형용사입니다."
thoroughly,"철저하게, 완전히",/θʌ.ɹə.liː/,th-or-oughl-y,adverb,"'thoroughly'는 어떤 일을 '완전히' 또는 '철저하게' 함을 나타내는 부사입니다."
thrill,"흥분, 전율",/[t̪ɾ̪̊ɪl]/,thr-ill,noun,"'thrill'은 매우 신나거나 무서운 경험을 할 때 느끼는 강렬한 '흥분'이나 '전율'을 의미합니다."
thunderstorm,"뇌우 (천둥과 번개를 동반한 비)",/ˈθʌn.də(ɹ)ˌstɔː(ɹ)m/,th-und-erst-orm,noun,"'thunderstorm'은 천둥, 번개, 강한 비바람을 동반하는 악천후, 즉 '뇌우'를 의미합니다."
tidy,"깔끔한, 정돈된",/ˈtaɪdi/,t-id-y,adjective,"'tidy'는 물건이 제자리에 잘 정리되어 있어 '깔끔한' 또는 '단정한' 상태를 묘사하는 형용사입니다."
tile,"타일",/taɪl/,t-il-e,noun,"'tile'은 욕실 바닥이나 벽, 지붕 등에 붙이는 얇고 평평한 조각, 즉 '타일'을 의미합니다."
timeline,"연대표",/ˈtaɪmˌlaɪn/,t-im-el-in-e,noun,"'timeline'은 과거의 주요 사건들을 시간 순서대로 보여주는 표나 그림, 즉 '연대표'를 의미하며, 프로젝트의 '진행 일정'을 뜻하기도 합니다."
timely,"시기적절한, 때맞춘",/ˈtaɪmli/,t-im-el-y,adjective,"'timely'는 어떤 일이 가장 필요한 때에 정확히 일어나는, 즉 '시기적절한' 또는 '때맞춘'이라는 긍정적인 의미의 형용사입니다."
timer,"타이머, 계시원",/ˈtaɪmɚ/,t-im-er,noun,"'timer'는 정해진 시간이 지나면 소리나 신호로 알려주는 장치, 즉 '타이머'를 의미합니다."
timetable,"시간표",/ˈtaɪmˌteɪbəl/,t-im-et-abl-e,noun,"'timetable'은 기차, 버스, 비행기 등의 운행 시간이나, 학교의 수업 시간을 정리해 놓은 표, 즉 '시간표'를 의미합니다."
toiletry,"세면도구",/ˈtɔɪlɪtɹi/,t-oil-etr-y,noun,"'toiletry'는 몸을 씻고 단장하는 데 사용하는 물품(칫솔, 치약, 비누, 샴푸 등)을 총칭하며, 보통 복수형 'toiletries'로 사용됩니다."
toll,"(도로·다리 등의) 통행료",/toʊl/,t-oll,noun,"'toll'은 고속도로나 다리 등을 이용할 때 내는 '통행료'를 의미하며, 재난이나 사고로 인한 '사상자 수'나 '피해'를 뜻하기도 합니다."
